,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
235,108.75,11.767106717028996,89.05639133492373,13.387814339732627,10.745414624955846,43.71320343559643,87.0,172.72183908045977,255.0
236,233.75,17.251659154465237,42.297993639139314,20.317101409675594,14.893369080071615,62.526911934581186,51.0,171.28663101604278,237.0
237,20.25,5.077706251929807,-89.10846772778879,5.8553854695333065,4.696757429585096,17.65685424949238,101.0,127.19753086419753,145.0
238,44.25,7.506054213402069,58.10830068418329,8.458496096682072,6.917475160926719,26.020815280171306,92.0,130.61581920903956,152.0
239,217.25,16.63163525014044,46.81092147168254,17.438583903531917,16.183686413378965,59.73401871576773,25.0,160.43958573072496,237.0
240,159.0,14.228319915326999,28.207129780748737,15.498391688596044,13.206516335850786,48.21320343559642,69.0,163.87106918238993,217.0
241,34.5,6.627726932618989,41.7861736999288,7.218063643059841,6.179520350196714,21.485281374238568,82.0,145.82608695652175,193.0
243,133.75,13.049742875180646,80.35480397834787,16.624682652159393,10.619841864303249,46.21320343559642,78.0,166.16448598130842,215.0
244,188.75,15.502385754094819,68.3375060354739,18.3293015246444,14.008237260438662,60.21320343559643,45.0,157.84370860927152,218.0
245,26.25,5.781222885281108,-1.743118070691275,12.567194059516988,2.8132116073161715,25.94974746830583,106.0,174.36190476190475,210.0
246,205.0,16.15593100600236,-74.73790903315613,23.494294012563127,11.856617572525291,68.90559159102155,75.0,161.35487804878048,236.0
247,130.0,12.865501965161373,71.95940451516744,14.79871750305798,11.332934354927131,42.72792206135785,105.0,177.83076923076922,230.0
248,144.25,13.552298857686367,88.87843058645139,14.898198133056757,12.87145774441243,47.67766952966369,88.0,174.56152512998267,233.0
249,94.75,10.983598994121039,62.69714868436142,15.182557840678948,8.267652500905381,41.55634918610404,54.0,132.5593667546174,180.0
250,129.5,12.84073677960901,81.29595198941344,18.526516603428025,9.160823365928414,48.2634559672906,91.0,186.77799227799227,225.0
251,29.5,6.128667601500942,-33.713182397119915,9.06624590977239,4.3661058843478795,24.72792206135786,105.0,133.0677966101695,182.0
252,111.5,11.914957374576321,83.27451215983369,17.92404592493622,8.366489030741006,45.24568901432423,106.0,186.9103139013453,223.0
253,98.75,11.213046198183495,78.97187931239583,14.853222092138427,8.627439643852712,39.435028842544405,98.0,166.96962025316455,240.0
254,41.0,7.225151993843567,-82.05591046514223,9.601123612341846,5.920227330990696,25.77817459305202,93.0,172.78658536585365,212.0
255,78.75,10.013371767186818,-87.78551668532081,15.994142788983874,6.853228168512772,39.14213562373095,72.0,195.36190476190475,233.0
256,54.75,8.349243383340204,-83.94189062754079,15.199861432910465,5.186082164415804,35.48528137423857,85.0,162.3972602739726,232.0
257,45.5,7.611333607551958,89.1894564229331,15.40221525775229,4.046791696312735,34.60660171779821,110.0,176.9065934065934,218.0
